消费地点,日期,时间段,消费总金额
红太阳超市,2019-04-18,02:00-03:00,0.0
红太阳超市,2019-04-18,03:00-04:00,0.0
红太阳超市,2019-04-18,04:00-05:00,0.0
红太阳超市,2019-04-18,05:00-06:00,0.0
红太阳超市,2019-04-18,06:00-07:00,0.0
红太阳超市,2019-04-18,07:00-08:00,69.5
红太阳超市,2019-04-18,08:00-09:00,16.5
红太阳超市,2019-04-18,09:00-10:00,74.0
红太阳超市,2019-04-18,10:00-11:00,103.6
红太阳超市,2019-04-18,11:00-12:00,131.33
红太阳超市,2019-04-18,12:00-13:00,118.3
红太阳超市,2019-04-18,13:00-14:00,85.0
红太阳超市,2019-04-18,14:00-15:00,86.0
红太阳超市,2019-04-18,15:00-16:00,124.0
红太阳超市,2019-04-18,16:00-17:00,99.7
红太阳超市,2019-04-18,17:00-18:00,165.5
红太阳超市,2019-04-18,18:00-19:00,183.7
红太阳超市,2019-04-18,19:00-20:00,117.15
红太阳超市,2019-04-18,20:00-21:00,128.5
红太阳超市,2019-04-18,21:00-22:00,248.0
红太阳超市,2019-04-18,22:00-23:00,304.0
红太阳超市,2019-04-18,23:00-24:00,0.0
红太阳超市,2019-04-19,00:00-01:00,0.0
红太阳超市,2019-04-19,01:00-02:00,0.0
红太阳超市,2019-04-19,02:00-03:00,0.0
红太阳超市,2019-04-19,03:00-04:00,0.0
红太阳超市,2019-04-19,04:00-05:00,0.0
红太阳超市,2019-04-19,05:00-06:00,0.0
红太阳超市,2019-04-19,06:00-07:00,0.0
红太阳超市,2019-04-19,07:00-08:00,49.6
红太阳超市,2019-04-19,08:00-09:00,50.5
红太阳超市,2019-04-19,09:00-10:00,97.0
红太阳超市,2019-04-19,10:00-11:00,56.5
红太阳超市,2019-04-19,11:00-12:00,175.9
红太阳超市,2019-04-19,12:00-13:00,235.5
红太阳超市,2019-04-19,13:00-14:00,91.5
红太阳超市,2019-04-19,14:00-15:00,79.5
红太阳超市,2019-04-19,15:00-16:00,51.0
红太阳超市,2019-04-19,16:00-17:00,229.5
红太阳超市,2019-04-19,17:00-18:00,221.0
红太阳超市,2019-04-19,18:00-19:00,248.8
红太阳超市,2019-04-19,19:00-20:00,204.1
红太阳超市,2019-04-19,20:00-21:00,70.0
红太阳超市,2019-04-19,21:00-22:00,128.55
红太阳超市,2019-04-19,22:00-23:00,192.9
红太阳超市,2019-04-19,23:00-24:00,0.0
红太阳超市,2019-04-20,00:00-01:00,0.0
红太阳超市,2019-04-20,01:00-02:00,0.0
红太阳超市,2019-04-20,02:00-03:00,0.0
红太阳超市,2019-04-20,03:00-04:00,0.0
红太阳超市,2019-04-20,04:00-05:00,0.0
红太阳超市,2019-04-20,05:00-06:00,0.0
红太阳超市,2019-04-20,06:00-07:00,8.5
红太阳超市,2019-04-20,07:00-08:00,38.5
红太阳超市,2019-04-20,08:00-09:00,28.0
红太阳超市,2019-04-20,09:00-10:00,78.5
红太阳超市,2019-04-20,10:00-11:00,84.0
红太阳超市,2019-04-20,11:00-12:00,88.0
红太阳超市,2019-04-20,12:00-13:00,214.0
红太阳超市,2019-04-20,13:00-14:00,97.5
红太阳超市,2019-04-20,14:00-15:00,75.5
红太阳超市,2019-04-20,15:00-16:00,89.3
红太阳超市,2019-04-20,16:00-17:00,48.7
红太阳超市,2019-04-20,17:00-18:00,88.0
红太阳超市,2019-04-20,18:00-19:00,132.5
红太阳超市,2019-04-20,19:00-20:00,164.7
红太阳超市,2019-04-20,20:00-21:00,94.9
红太阳超市,2019-04-20,21:00-22:00,161.5
红太阳超市,2019-04-20,22:00-23:00,166.5
红太阳超市,2019-04-20,23:00-24:00,9.5
红太阳超市,2019-04-21,00:00-01:00,0.0
红太阳超市,2019-04-21,01:00-02:00,0.0
红太阳超市,2019-04-21,02:00-03:00,0.0
红太阳超市,2019-04-21,03:00-04:00,0.0
红太阳超市,2019-04-21,04:00-05:00,0.0
红太阳超市,2019-04-21,05:00-06:00,0.0
红太阳超市,2019-04-21,06:00-07:00,0.0
红太阳超市,2019-04-21,07:00-08:00,8.5
红太阳超市,2019-04-21,08:00-09:00,48.5
红太阳超市,2019-04-21,09:00-10:00,33.5
红太阳超市,2019-04-21,10:00-11:00,34.5
红太阳超市,2019-04-21,11:00-12:00,101.5
红太阳超市,2019-04-21,12:00-13:00,204.0
红太阳超市,2019-04-21,13:00-14:00,81.6
红太阳超市,2019-04-21,14:00-15:00,87.0
红太阳超市,2019-04-21,15:00-16:00,45.0
红太阳超市,2019-04-21,16:00-17:00,58.8
红太阳超市,2019-04-21,17:00-18:00,88.8
红太阳超市,2019-04-21,18:00-19:00,235.8
红太阳超市,2019-04-21,19:00-20:00,131.5
红太阳超市,2019-04-21,20:00-21:00,57.9
红太阳超市,2019-04-21,21:00-22:00,142.0
红太阳超市,2019-04-21,22:00-23:00,69.5
红太阳超市,2019-04-21,23:00-24:00,0.0
红太阳超市,2019-04-22,00:00-01:00,0.0
红太阳超市,2019-04-22,01:00-02:00,0.0
红太阳超市,2019-04-22,02:00-03:00,0.0
红太阳超市,2019-04-22,03:00-04:00,0.0
红太阳超市,2019-04-22,04:00-05:00,0.0
红太阳超市,2019-04-22,05:00-06:00,0.0
红太阳超市,2019-04-22,06:00-07:00,0.0
红太阳超市,2019-04-22,07:00-08:00,45.0
红太阳超市,2019-04-22,08:00-09:00,2.0
红太阳超市,2019-04-22,09:00-10:00,102.9
红太阳超市,2019-04-22,10:00-11:00,53.9
红太阳超市,2019-04-22,11:00-12:00,153.5
红太阳超市,2019-04-22,12:00-13:00,132.3
红太阳超市,2019-04-22,13:00-14:00,34.0
红太阳超市,2019-04-22,14:00-15:00,45.0
红太阳超市,2019-04-22,15:00-16:00,63.9
红太阳超市,2019-04-22,16:00-17:00,287.9
红太阳超市,2019-04-22,17:00-18:00,133.0
红太阳超市,2019-04-22,18:00-19:00,217.7
红太阳超市,2019-04-22,19:00-20:00,111.2
红太阳超市,2019-04-22,20:00-21:00,159.5
红太阳超市,2019-04-22,21:00-22:00,251.0
红太阳超市,2019-04-22,22:00-23:00,222.1
红太阳超市,2019-04-22,23:00-24:00,0.0
红太阳超市,2019-04-23,00:00-01:00,0.0
红太阳超市,2019-04-23,01:00-02:00,0.0
红太阳超市,2019-04-23,02:00-03:00,0.0
红太阳超市,2019-04-23,03:00-04:00,0.0
红太阳超市,2019-04-23,04:00-05:00,0.0
红太阳超市,2019-04-23,05:00-06:00,0.0
红太阳超市,2019-04-23,06:00-07:00,3.5
红太阳超市,2019-04-23,07:00-08:00,85.0
红太阳超市,2019-04-23,08:00-09:00,10.5
红太阳超市,2019-04-23,09:00-10:00,74.7
红太阳超市,2019-04-23,10:00-11:00,57.4
红太阳超市,2019-04-23,11:00-12:00,147.3
红太阳超市,2019-04-23,12:00-13:00,98.5
红太阳超市,2019-04-23,13:00-14:00,38.2
红太阳超市,2019-04-23,14:00-15:00,55.2
红太阳超市,2019-04-23,15:00-16:00,39.0
红太阳超市,2019-04-23,16:00-17:00,223.8
红太阳超市,2019-04-23,17:00-18:00,139.8
红太阳超市,2019-04-23,18:00-19:00,244.7
红太阳超市,2019-04-23,19:00-20:00,102.0
红太阳超市,2019-04-23,20:00-21:00,60.0
红太阳超市,2019-04-23,21:00-22:00,124.9
红太阳超市,2019-04-23,22:00-23:00,147.0
红太阳超市,2019-04-23,23:00-24:00,5.0
红太阳超市,2019-04-24,00:00-01:00,0.0
红太阳超市,2019-04-24,01:00-02:00,0.0
红太阳超市,2019-04-24,02:00-03:00,0.0
红太阳超市,2019-04-24,03:00-04:00,0.0
红太阳超市,2019-04-24,04:00-05:00,0.0
红太阳超市,2019-04-24,05:00-06:00,0.0
红太阳超市,2019-04-24,06:00-07:00,0.0
红太阳超市,2019-04-24,07:00-08:00,42.0
红太阳超市,2019-04-24,08:00-09:00,29.3
红太阳超市,2019-04-24,09:00-10:00,104.5
红太阳超市,2019-04-24,10:00-11:00,37.0
红太阳超市,2019-04-24,11:00-12:00,128.3
红太阳超市,2019-04-24,12:00-13:00,212.1
红太阳超市,2019-04-24,13:00-14:00,72.2
红太阳超市,2019-04-24,14:00-15:00,94.0
红太阳超市,2019-04-24,15:00-16:00,102.0
红太阳超市,2019-04-24,16:00-17:00,231.9
红太阳超市,2019-04-24,17:00-18:00,82.4
红太阳超市,2019-04-24,18:00-19:00,165.7
红太阳超市,2019-04-24,19:00-20:00,149.1
红太阳超市,2019-04-24,20:00-21:00,57.5
红太阳超市,2019-04-24,21:00-22:00,319.0
红太阳超市,2019-04-24,22:00-23:00,162.3
红太阳超市,2019-04-24,23:00-24:00,0.0
红太阳超市,2019-04-25,00:00-01:00,0.0
红太阳超市,2019-04-25,01:00-02:00,0.0
红太阳超市,2019-04-25,02:00-03:00,0.0
红太阳超市,2019-04-25,03:00-04:00,0.0
红太阳超市,2019-04-25,04:00-05:00,0.0
红太阳超市,2019-04-25,05:00-06:00,0.0
红太阳超市,2019-04-25,06:00-07:00,0.0
红太阳超市,2019-04-25,07:00-08:00,31.5
红太阳超市,2019-04-25,08:00-09:00,47.0
红太阳超市,2019-04-25,09:00-10:00,123.0
红太阳超市,2019-04-25,10:00-11:00,104.9
红太阳超市,2019-04-25,11:00-12:00,151.3
红太阳超市,2019-04-25,12:00-13:00,308.8
红太阳超市,2019-04-25,13:00-14:00,75.8
红太阳超市,2019-04-25,14:00-15:00,80.2
红太阳超市,2019-04-25,15:00-16:00,70.0
红太阳超市,2019-04-25,16:00-17:00,168.7
红太阳超市,2019-04-25,17:00-18:00,188.6
红太阳超市,2019-04-25,18:00-19:00,211.4
红太阳超市,2019-04-25,19:00-20:00,110.2
红太阳超市,2019-04-25,20:00-21:00,88.5
红太阳超市,2019-04-25,21:00-22:00,135.5
红太阳超市,2019-04-25,22:00-23:00,107.5
红太阳超市,2019-04-25,23:00-24:00,3.0
红太阳超市,2019-04-26,00:00-01:00,0.0
红太阳超市,2019-04-26,01:00-02:00,0.0
红太阳超市,2019-04-26,02:00-03:00,0.0
红太阳超市,2019-04-26,03:00-04:00,0.0
红太阳超市,2019-04-26,04:00-05:00,0.0
红太阳超市,2019-04-26,05:00-06:00,0.0
红太阳超市,2019-04-26,06:00-07:00,0.0
红太阳超市,2019-04-26,07:00-08:00,27.0
红太阳超市,2019-04-26,08:00-09:00,29.5
红太阳超市,2019-04-26,09:00-10:00,62.5
红太阳超市,2019-04-26,10:00-11:00,46.2
红太阳超市,2019-04-26,11:00-12:00,143.5
红太阳超市,2019-04-26,12:00-13:00,200.4
红太阳超市,2019-04-26,13:00-14:00,72.2
红太阳超市,2019-04-26,14:00-15:00,73.0
红太阳超市,2019-04-26,15:00-16:00,105.5
红太阳超市,2019-04-26,16:00-17:00,235.5
红太阳超市,2019-04-26,17:00-18:00,145.0
红太阳超市,2019-04-26,18:00-19:00,100.8
红太阳超市,2019-04-26,19:00-20:00,187.0
红太阳超市,2019-04-26,20:00-21:00,126.5
红太阳超市,2019-04-26,21:00-22:00,111.2
红太阳超市,2019-04-26,22:00-23:00,189.3
红太阳超市,2019-04-26,23:00-24:00,0.0
红太阳超市,2019-04-27,00:00-01:00,0.0
红太阳超市,2019-04-27,01:00-02:00,0.0
红太阳超市,2019-04-27,02:00-03:00,0.0
红太阳超市,2019-04-27,03:00-04:00,0.0
红太阳超市,2019-04-27,04:00-05:00,0.0
红太阳超市,2019-04-27,05:00-06:00,0.0
红太阳超市,2019-04-27,06:00-07:00,0.0
红太阳超市,2019-04-27,07:00-08:00,33.5
红太阳超市,2019-04-27,08:00-09:00,8.0
红太阳超市,2019-04-27,09:00-10:00,74.5
红太阳超市,2019-04-27,10:00-11:00,65.0
红太阳超市,2019-04-27,11:00-12:00,135.0
红太阳超市,2019-04-27,12:00-13:00,248.0
红太阳超市,2019-04-27,13:00-14:00,65.0
红太阳超市,2019-04-27,14:00-15:00,44.9
红太阳超市,2019-04-27,15:00-16:00,38.0
红太阳超市,2019-04-27,16:00-17:00,59.4
红太阳超市,2019-04-27,17:00-18:00,84.2
红太阳超市,2019-04-27,18:00-19:00,177.5
红太阳超市,2019-04-27,19:00-20:00,232.3
红太阳超市,2019-04-27,20:00-21:00,86.0
红太阳超市,2019-04-27,21:00-22:00,49.8
红太阳超市,2019-04-27,22:00-23:00,137.3
红太阳超市,2019-04-27,23:00-24:00,4.5
红太阳超市,2019-04-28,00:00-01:00,0.0
红太阳超市,2019-04-28,01:00-02:00,0.0
红太阳超市,2019-04-28,02:00-03:00,0.0
红太阳超市,2019-04-28,03:00-04:00,0.0
红太阳超市,2019-04-28,04:00-05:00,0.0
红太阳超市,2019-04-28,05:00-06:00,0.0
红太阳超市,2019-04-28,06:00-07:00,0.0
红太阳超市,2019-04-28,07:00-08:00,0.0
红太阳超市,2019-04-28,08:00-09:00,0.0
红太阳超市,2019-04-28,09:00-10:00,0.0
红太阳超市,2019-04-28,10:00-11:00,0.0
红太阳超市,2019-04-28,11:00-12:00,0.0
红太阳超市,2019-04-28,12:00-13:00,0.0
红太阳超市,2019-04-28,13:00-14:00,0.0
红太阳超市,2019-04-28,14:00-15:00,0.0
红太阳超市,2019-04-28,15:00-16:00,0.0
红太阳超市,2019-04-28,16:00-17:00,0.0
红太阳超市,2019-04-28,17:00-18:00,0.0
红太阳超市,2019-04-28,18:00-19:00,0.0
红太阳超市,2019-04-28,19:00-20:00,0.0
红太阳超市,2019-04-28,20:00-21:00,0.0
红太阳超市,2019-04-28,21:00-22:00,0.0
红太阳超市,2019-04-28,22:00-23:00,0.0
红太阳超市,2019-04-28,23:00-24:00,0.0
红太阳超市,2019-04-29,00:00-01:00,0.0
红太阳超市,2019-04-29,01:00-02:00,0.0
红太阳超市,2019-04-29,02:00-03:00,0.0
红太阳超市,2019-04-29,03:00-04:00,0.0
红太阳超市,2019-04-29,04:00-05:00,0.0
红太阳超市,2019-04-29,05:00-06:00,0.0
红太阳超市,2019-04-29,06:00-07:00,0.0
红太阳超市,2019-04-29,07:00-08:00,0.0
红太阳超市,2019-04-29,08:00-09:00,4.0
红太阳超市,2019-04-29,09:00-10:00,47.5
红太阳超市,2019-04-29,10:00-11:00,39.0
红太阳超市,2019-04-29,11:00-12:00,43.5
红太阳超市,2019-04-29,12:00-13:00,76.8
红太阳超市,2019-04-29,13:00-14:00,193.3
红太阳超市,2019-04-29,14:00-15:00,69.0
红太阳超市,2019-04-29,15:00-16:00,48.9
红太阳超市,2019-04-29,16:00-17:00,47.5
红太阳超市,2019-04-29,17:00-18:00,28.5
红太阳超市,2019-04-29,18:00-19:00,151.0
红太阳超市,2019-04-29,19:00-20:00,258.9
红太阳超市,2019-04-29,20:00-21:00,216.41
红太阳超市,2019-04-29,21:00-22:00,179.4
红太阳超市,2019-04-29,22:00-23:00,118.9
红太阳超市,2019-04-29,23:00-24:00,199.9
红太阳超市,2019-04-30,00:00-01:00,0.0
红太阳超市,2019-04-30,01:00-02:00,0.0
红太阳超市,2019-04-30,02:00-03:00,0.0
红太阳超市,2019-04-30,03:00-04:00,0.0
红太阳超市,2019-04-30,04:00-05:00,0.0
红太阳超市,2019-04-30,05:00-06:00,0.0
红太阳超市,2019-04-30,06:00-07:00,0.0
红太阳超市,2019-04-30,07:00-08:00,0.0
红太阳超市,2019-04-30,08:00-09:00,7.0
红太阳超市,2019-04-30,09:00-10:00,109.0
红太阳超市,2019-04-30,10:00-11:00,13.5
红太阳超市,2019-04-30,11:00-12:00,40.0
红太阳超市,2019-04-30,12:00-13:00,176.1
红太阳超市,2019-04-30,13:00-14:00,165.0
红太阳超市,2019-04-30,14:00-15:00,42.5
红太阳超市,2019-04-30,15:00-16:00,115.6
红太阳超市,2019-04-30,16:00-17:00,87.0
红太阳超市,2019-04-30,17:00-18:00,64.5
红太阳超市,2019-04-30,18:00-19:00,153.8
红太阳超市,2019-04-30,19:00-20:00,277.76
红太阳超市,2019-04-30,20:00-21:00,263.6
红太阳超市,2019-04-30,21:00-22:00,80.0
红太阳超市,2019-04-30,22:00-23:00,177.6
红太阳超市,2019-04-30,23:00-24:00,150.5
自然科学书库,2019-04-01,00:00-01:00,0.0
自然科学书库,2019-04-01,01:00-02:00,0.0
自然科学书库,2019-04-01,02:00-03:00,0.0
自然科学书库,2019-04-01,03:00-04:00,0.0
自然科学书库,2019-04-01,04:00-05:00,0.0
自然科学书库,2019-04-01,05:00-06:00,0.0
自然科学书库,2019-04-01,06:00-07:00,0.0
自然科学书库,2019-04-01,07:00-08:00,0.0
自然科学书库,2019-04-01,08:00-09:00,0.0
自然科学书库,2019-04-01,09:00-10:00,0.0
自然科学书库,2019-04-01,10:00-11:00,0.0
自然科学书库,2019-04-01,11:00-12:00,1.2
自然科学书库,2019-04-01,12:00-13:00,1.2
自然科学书库,2019-04-01,13:00-14:00,0.0
自然科学书库,2019-04-01,14:00-15:00,0.0
自然科学书库,2019-04-01,15:00-16:00,1.8
自然科学书库,2019-04-01,16:00-17:00,0.0
自然科学书库,2019-04-01,17:00-18:00,2.9
自然科学书库,2019-04-01,18:00-19:00,0.0
自然科学书库,2019-04-01,19:00-20:00,0.0
自然科学书库,2019-04-01,20:00-21:00,0.0
自然科学书库,2019-04-01,21:00-22:00,0.0
自然科学书库,2019-04-01,22:00-23:00,0.0
自然科学书库,2019-04-01,23:00-24:00,0.0
自然科学书库,2019-04-02,00:00-01:00,0.0
自然科学书库,2019-04-02,01:00-02:00,0.0
自然科学书库,2019-04-02,02:00-03:00,0.0
自然科学书库,2019-04-02,03:00-04:00,0.0
自然科学书库,2019-04-02,04:00-05:00,0.0
自然科学书库,2019-04-02,05:00-06:00,0.0
自然科学书库,2019-04-02,06:00-07:00,0.0
自然科学书库,2019-04-02,07:00-08:00,0.0
自然科学书库,2019-04-02,08:00-09:00,0.0
自然科学书库,2019-04-02,09:00-10:00,0.0
自然科学书库,2019-04-02,10:00-11:00,0.4
自然科学书库,2019-04-02,11:00-12:00,0.0
自然科学书库,2019-04-02,12:00-13:00,0.0
自然科学书库,2019-04-02,13:00-14:00,0.0
自然科学书库,2019-04-02,14:00-15:00,1.5
自然科学书库,2019-04-02,15:00-16:00,1.9
自然科学书库,2019-04-02,16:00-17:00,1.8
自然科学书库,2019-04-02,17:00-18:00,0.1
自然科学书库,2019-04-02,18:00-19:00,0.0
自然科学书库,2019-04-02,19:00-20:00,0.0
自然科学书库,2019-04-02,20:00-21:00,0.0
自然科学书库,2019-04-02,21:00-22:00,0.0
自然科学书库,2019-04-02,22:00-23:00,0.0
自然科学书库,2019-04-02,23:00-24:00,0.0
自然科学书库,2019-04-03,00:00-01:00,0.0
自然科学书库,2019-04-03,01:00-02:00,0.0
自然科学书库,2019-04-03,02:00-03:00,0.0
自然科学书库,2019-04-03,03:00-04:00,0.0
自然科学书库,2019-04-03,04:00-05:00,0.0
自然科学书库,2019-04-03,05:00-06:00,0.0
自然科学书库,2019-04-03,06:00-07:00,0.0
自然科学书库,2019-04-03,07:00-08:00,0.0
自然科学书库,2019-04-03,08:00-09:00,0.0
自然科学书库,2019-04-03,09:00-10:00,0.0
自然科学书库,2019-04-03,10:00-11:00,0.0
自然科学书库,2019-04-03,11:00-12:00,0.5
自然科学书库,2019-04-03,12:00-13:00,0.0
自然科学书库,2019-04-03,13:00-14:00,0.0
自然科学书库,2019-04-03,14:00-15:00,0.0
自然科学书库,2019-04-03,15:00-16:00,0.2
自然科学书库,2019-04-03,16:00-17:00,5.1
自然科学书库,2019-04-03,17:00-18:00,20.2
自然科学书库,2019-04-03,18:00-19:00,0.6
自然科学书库,2019-04-03,19:00-20:00,0.0
自然科学书库,2019-04-03,20:00-21:00,0.0
自然科学书库,2019-04-03,21:00-22:00,0.0
自然科学书库,2019-04-03,22:00-23:00,0.0
自然科学书库,2019-04-03,23:00-24:00,0.0
自然科学书库,2019-04-04,00:00-01:00,0.0
自然科学书库,2019-04-04,01:00-02:00,0.0
自然科学书库,2019-04-04,02:00-03:00,0.0
自然科学书库,2019-04-04,03:00-04:00,0.0
自然科学书库,2019-04-04,04:00-05:00,0.0
自然科学书库,2019-04-04,05:00-06:00,0.0
自然科学书库,2019-04-04,06:00-07:00,0.0
自然科学书库,2019-04-04,07:00-08:00,0.0
自然科学书库,2019-04-04,08:00-09:00,0.0
自然科学书库,2019-04-04,09:00-10:00,2.6
自然科学书库,2019-04-04,10:00-11:00,1.4
自然科学书库,2019-04-04,11:00-12:00,0.0
自然科学书库,2019-04-04,12:00-13:00,0.0
自然科学书库,2019-04-04,13:00-14:00,0.0
自然科学书库,2019-04-04,14:00-15:00,0.0
自然科学书库,2019-04-04,15:00-16:00,1.9
自然科学书库,2019-04-04,16:00-17:00,1.0
自然科学书库,2019-04-04,17:00-18:00,3.1
自然科学书库,2019-04-04,18:00-19:00,0.0
自然科学书库,2019-04-04,19:00-20:00,0.0
自然科学书库,2019-04-04,20:00-21:00,0.0
自然科学书库,2019-04-04,21:00-22:00,0.0
自然科学书库,2019-04-04,22:00-23:00,0.0
自然科学书库,2019-04-04,23:00-24:00,0.0
自然科学书库,2019-04-05,00:00-01:00,0.0
自然科学书库,2019-04-05,01:00-02:00,0.0
自然科学书库,2019-04-05,02:00-03:00,0.0
自然科学书库,2019-04-05,03:00-04:00,0.0
自然科学书库,2019-04-05,04:00-05:00,0.0
自然科学书库,2019-04-05,05:00-06:00,0.0
自然科学书库,2019-04-05,06:00-07:00,0.0
自然科学书库,2019-04-05,07:00-08:00,0.0
自然科学书库,2019-04-05,08:00-09:00,0.0
自然科学书库,2019-04-05,09:00-10:00,0.0
自然科学书库,2019-04-05,10:00-11:00,0.0
自然科学书库,2019-04-05,11:00-12:00,0.0
自然科学书库,2019-04-05,12:00-13:00,0.0
自然科学书库,2019-04-05,13:00-14:00,0.0
自然科学书库,2019-04-05,14:00-15:00,0.0
自然科学书库,2019-04-05,15:00-16:00,0.0
自然科学书库,2019-04-05,16:00-17:00,0.0
自然科学书库,2019-04-05,17:00-18:00,0.0
自然科学书库,2019-04-05,18:00-19:00,0.0
自然科学书库,2019-04-05,19:00-20:00,0.0
自然科学书库,2019-04-05,20:00-21:00,0.0
自然科学书库,2019-04-05,21:00-22:00,0.0
自然科学书库,2019-04-05,22:00-23:00,0.0
自然科学书库,2019-04-05,23:00-24:00,0.0
自然科学书库,2019-04-06,00:00-01:00,0.0
自然科学书库,2019-04-06,01:00-02:00,0.0
自然科学书库,2019-04-06,02:00-03:00,0.0
自然科学书库,2019-04-06,03:00-04:00,0.0
自然科学书库,2019-04-06,04:00-05:00,0.0
自然科学书库,2019-04-06,05:00-06:00,0.0
自然科学书库,2019-04-06,06:00-07:00,0.0
自然科学书库,2019-04-06,07:00-08:00,0.0
自然科学书库,2019-04-06,08:00-09:00,0.0
自然科学书库,2019-04-06,09:00-10:00,0.0
自然科学书库,2019-04-06,10:00-11:00,0.0
自然科学书库,2019-04-06,11:00-12:00,0.0
自然科学书库,2019-04-06,12:00-13:00,0.0
自然科学书库,2019-04-06,13:00-14:00,0.0
自然科学书库,2019-04-06,14:00-15:00,0.0
自然科学书库,2019-04-06,15:00-16:00,0.0
自然科学书库,2019-04-06,16:00-17:00,0.0
自然科学书库,2019-04-06,17:00-18:00,0.0
自然科学书库,2019-04-06,18:00-19:00,0.0
自然科学书库,2019-04-06,19:00-20:00,0.0
自然科学书库,2019-04-06,20:00-21:00,0.0
自然科学书库,2019-04-06,21:00-22:00,0.0
自然科学书库,2019-04-06,22:00-23:00,0.0
自然科学书库,2019-04-06,23:00-24:00,0.0
自然科学书库,2019-04-07,00:00-01:00,0.0
自然科学书库,2019-04-07,01:00-02:00,0.0
自然科学书库,2019-04-07,02:00-03:00,0.0
自然科学书库,2019-04-07,03:00-04:00,0.0
自然科学书库,2019-04-07,04:00-05:00,0.0
自然科学书库,2019-04-07,05:00-06:00,0.0
自然科学书库,2019-04-07,06:00-07:00,0.0
自然科学书库,2019-04-07,07:00-08:00,0.0
自然科学书库,2019-04-07,08:00-09:00,0.0
自然科学书库,2019-04-07,09:00-10:00,0.0
自然科学书库,2019-04-07,10:00-11:00,0.0
自然科学书库,2019-04-07,11:00-12:00,0.0
自然科学书库,2019-04-07,12:00-13:00,0.0
自然科学书库,2019-04-07,13:00-14:00,0.0
自然科学书库,2019-04-07,14:00-15:00,0.0
自然科学书库,2019-04-07,15:00-16:00,0.0
自然科学书库,2019-04-07,16:00-17:00,0.0
自然科学书库,2019-04-07,17:00-18:00,0.0
自然科学书库,2019-04-07,18:00-19:00,0.0
自然科学书库,2019-04-07,19:00-20:00,0.0
自然科学书库,2019-04-07,20:00-21:00,0.0
自然科学书库,2019-04-07,21:00-22:00,0.0
自然科学书库,2019-04-07,22:00-23:00,0.0
自然科学书库,2019-04-07,23:00-24:00,0.0
自然科学书库,2019-04-08,00:00-01:00,0.0
自然科学书库,2019-04-08,01:00-02:00,0.0
自然科学书库,2019-04-08,02:00-03:00,0.0
自然科学书库,2019-04-08,03:00-04:00,0.0
自然科学书库,2019-04-08,04:00-05:00,0.0
自然科学书库,2019-04-08,05:00-06:00,0.0
自然科学书库,2019-04-08,06:00-07:00,0.0
自然科学书库,2019-04-08,07:00-08:00,0.0
自然科学书库,2019-04-08,08:00-09:00,0.0
自然科学书库,2019-04-08,09:00-10:00,3.1
自然科学书库,2019-04-08,10:00-11:00,12.2
自然科学书库,2019-04-08,11:00-12:00,0.0
自然科学书库,2019-04-08,12:00-13:00,0.0
自然科学书库,2019-04-08,13:00-14:00,0.0
自然科学书库,2019-04-08,14:00-15:00,0.0
自然科学书库,2019-04-08,15:00-16:00,0.0
自然科学书库,2019-04-08,16:00-17:00,3.8
自然科学书库,2019-04-08,17:00-18:00,3.1
自然科学书库,2019-04-08,18:00-19:00,0.0
自然科学书库,2019-04-08,19:00-20:00,0.0
自然科学书库,2019-04-08,20:00-21:00,0.0
自然科学书库,2019-04-08,21:00-22:00,0.0
自然科学书库,2019-04-08,22:00-23:00,0.0
自然科学书库,2019-04-08,23:00-24:00,0.0
自然科学书库,2019-04-09,00:00-01:00,0.0
自然科学书库,2019-04-09,01:00-02:00,0.0
自然科学书库,2019-04-09,02:00-03:00,0.0
自然科学书库,2019-04-09,03:00-04:00,0.0
自然科学书库,2019-04-09,04:00-05:00,0.0
自然科学书库,2019-04-09,05:00-06:00,0.0
自然科学书库,2019-04-09,06:00-07:00,0.0
自然科学书库,2019-04-09,07:00-08:00,0.0
自然科学书库,2019-04-09,08:00-09:00,0.0
自然科学书库,2019-04-09,09:00-10:00,0.2
自然科学书库,2019-04-09,10:00-11:00,0.0
自然科学书库,2019-04-09,11:00-12:00,0.0
自然科学书库,2019-04-09,12:00-13:00,0.0
自然科学书库,2019-04-09,13:00-14:00,0.0
自然科学书库,2019-04-09,14:00-15:00,0.0
自然科学书库,2019-04-09,15:00-16:00,0.5
自然科学书库,2019-04-09,16:00-17:00,2.1
自然科学书库,2019-04-09,17:00-18:00,0.1
自然科学书库,2019-04-09,18:00-19:00,0.0
自然科学书库,2019-04-09,19:00-20:00,0.0
自然科学书库,2019-04-09,20:00-21:00,0.0
自然科学书库,2019-04-09,21:00-22:00,0.0
自然科学书库,2019-04-09,22:00-23:00,0.0
自然科学书库,2019-04-09,23:00-24:00,0.0
自然科学书库,2019-04-10,00:00-01:00,0.0
自然科学书库,2019-04-10,01:00-02:00,0.0
自然科学书库,2019-04-10,02:00-03:00,0.0
自然科学书库,2019-04-10,03:00-04:00,0.0
自然科学书库,2019-04-10,04:00-05:00,0.0
自然科学书库,2019-04-10,05:00-06:00,0.0
自然科学书库,2019-04-10,06:00-07:00,0.0
自然科学书库,2019-04-10,07:00-08:00,0.0
自然科学书库,2019-04-10,08:00-09:00,0.0
自然科学书库,2019-04-10,09:00-10:00,0.0
自然科学书库,2019-04-10,10:00-11:00,0.2
